"Tablepotatoes.code";"Tablepotatoes.name";"Tablepotatoes.mean";"Gherkin.code";"Gherkin.name";"Gherkin.mean";"Aspargus.code";"Aspargus.name";"Aspargus.mean";"Cauliflower.code";"Cauliflower.name";"Cauliflower.mean";"Broccoli.code";"Broccoli.name";"Broccoli.mean";"Kale.code";"Kale.name";"Kale.mean";"Carrot.code";"Carrot.name";"Carrot.mean";"Whitecabbage.code";"Whitecabbage.name";"Whitecabbage.mean";"Celeriac.code";"Celeriac.name";"Celeriac.mean";"Onions.code";"Onions.name";"Onions.mean";"Parsnip.code";"Parsnip.name";"Parsnip.mean";"Rootparsley.code";"Rootparsley.name";"Rootparsley.mean";"Leek.code";"Leek.name";"Leek.mean";"Beet.code";"Beet.name";"Beet.mean";"Redcabbage.code";"Redcabbage.name";"Redcabbage.mean";"Lettuce.code";"Lettuce.name";"Lettuce.mean";"Savoycabbage.pointedcabbage.code";"Savoycabbage.pointedcabbage.name";"Savoycabbage.pointedcabbage.mean";"Spinach.code";"Spinach.name";"Spinach.mean";"Sweetcorn.code";"Sweetcorn.name";"Sweetcorn.mean";"Peas.code";"Peas.name";"Peas.mean";"Jerusalemartichoke.code";"Jerusalemartichoke.name";"Jerusalemartichoke.mean";"Leafparsley.code";"Leafparsley.name";"Leafparsley.mean";"Pumpkin.code";"Pumpkin.name";"Pumpkin.mean";"Rhubarb.code";"Rhubarb.name";"Rhubarb.mean";"Strawberry.code";"Strawberry.name";"Strawberry.mean";"Blackcurrant.code";"Blackcurrant.name";"Blackcurrant.mean";"Redcurrant.code";"Redcurrant.name";"Redcurrant.mean";"Gooseberry.code";"Gooseberry.name";"Gooseberry.mean";"Raspberry.code";"Raspberry.name";"Raspberry.mean";"Blueberry.code";"Blueberry.name";"Blueberry.mean";"Sourcherry.code";"Sourcherry.name";"Sourcherry.mean";"Plum.code";"Plum.name";"Plum.mean";"Sweetcherry.code";"Sweetcherry.name";"Sweetcherry.mean";"Elder.code";"Elder.name";"Elder.mean";"Hazel.code";"Hazel.name";"Hazel.mean";"Apple.code";"Apple.name";"Apple.mean";"Pear.code";"Pear.name";"Pear.mean";"Winegrape.code";"Winegrape.name";"Winegrape.mean";"Rosehip.code";"Rosehip.name";"Rosehip.mean";"Tomato.code";"Tomato.name";"Tomato.mean";"Cucumber.code";"Cucumber.name";"Cucumber.mean"
"28";57;"Vinterhavre";0.0565532679785977;417;"Rødbede";0.0011738080843652;421;"Savoykål, spidskål";0.000410482168402656;422;"Spinat";0.00282037638564134;402;"Bladselleri";0.00597825132057089;450;"Grøntsager, blandinger";0.00588796639998033;36;"Bælgsæd, andre typer til modenhed blanding";0.00999204107948791;656;"Bladbedefrø, rødbedefrø";0.00708313934019933;418;"Rødkål";0.00644965878454304;402;"Bladselleri";0.0364128888343928;407;"Gulerod";0.00414622411476952;152;"Kartofler, spise-";0.00061058478691758;416;"Rosenkål";0.00395989737259078;579;"Tagetes, sygdomssanerende plante";0.0107886113365683;403;"Blomkål";0.00426886002290734;434;"Grøntsager, andre (friland)";0.0327316527526256;404;"Broccoli";0.00987017626443427;421;"Savoykål, spidskål";0.00461351900612795;434;"Grøntsager, andre (friland)";0.00736283946381503;921;"Bar jord";0.0109634625263688;287;"Græs til udegrise, permanent";0.00469380726940504;261;"Kløvergræs, over 50% kløver (omdrift)";0.000573393871466637;173;"Kløver til slæt";0.00949504760949827;415;"Porre";0.000176808577833303;511;"Græskar";0.0116307278456197;249;"Udnyttet græs ved vandboring";0.00163321360525613;520;"Surkirsebær uden undervækst af græs";0.000114296420587247;310;"Brak, sommerslåning";6.72469533647542e-06;524;"Sødkirsebær uden undervækst af græs";0.000426934060886662;522;"Blomme uden undervækst af græs";0.000301301121756235;518;"Hindbær";5.46039011065182e-05;343;"MFO-bestøverbrak";0.000462934454812064;544;"Snitblomster og snitgrønt";0.000346960763136399;514;"Solbær";9.0341192320292e-05;3;"Vårhavre";-7.87117729654318e-06;517;"Brombær";0.0024718489133955;524;"Sødkirsebær uden undervækst af græs";0.000192251012251581;171;"Lucerne, slæt";3.20055073319829e-05;11;"Vinterhvede";-5.00759570458653e-05;NA;NA;NA;2;"Vårhvede";-1.69668171177135e-06
"102";411;"Løg";0.0539169238877184;418;"Rødkål";0.000805369568381432;513;"Jordbær";0.000396882097805745;420;"Salat (friland)";0.00220252051565409;417;"Rødbede";0.00583118609889553;411;"Løg";0.00577054727787779;429;"Jordskokker, konsum";0.00982117609682514;497;"Planteskolekulturer, vedplanter, til videresalg";0.00703618814065165;413;"Rodpersille";0.00403696713461431;406;"Grønkål";0.0323082342618877;416;"Rosenkål";0.0039382886906542;511;"Græskar";0.000489075037226618;413;"Rodpersille";0.00340484186815527;434;"Grøntsager, andre (friland)";0.010553280562217;417;"Rødbede";0.00362545597153411;408;"Hvidkål";0.0205473465128084;430;"Bladpersille";0.00931857489365252;415;"Porre";0.00377980860110051;432;"Krydderurter (undtagen persille og purløg)";0.00589588663558158;408;"Hvidkål";0.0101499160476706;261;"Kløvergræs, over 50% kløver (omdrift)";0.00347672479053541;404;"Broccoli";0.000542437512889742;403;"Blomkål";0.00785657380577678;513;"Jordbær";0.000114744680776239;668;"Blomsterfrø";0.0109245315647163;520;"Surkirsebær uden undervækst af græs";0.000569055077639673;310;"Brak, sommerslåning";5.25343171787035e-05;520;"Surkirsebær uden undervækst af græs";6.27540083224399e-06;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";0.000113695905163591;450;"Grøntsager, blandinger";0.000121810491755971;513;"Jordbær";3.04031674269308e-05;519;"Blåbær";0.000305787279778213;400;"Asieagurker";0.000344342496728381;524;"Sødkirsebær uden undervækst af græs";5.96261845138668e-05;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-9.61719574685514e-06;524;"Sødkirsebær uden undervækst af græs";0.00217899862001429;172;"Lucernegræs, over 25% græs til slæt inkl. eget foder";0.000117994239688792;528;"Æbler";2.18647459277086e-05;310;"Brak, sommerslåning";-5.34797508403609e-05;NA;NA;NA;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-2.93711832422286e-06
"161";920;"Økologisk sommerbra";0.0467439668191737;401;"Asparges";0.000630611058827597;524;"Sødkirsebær uden undervækst af græs";0.000390610697870711;109;"Rajsvingelfrø";0.00208774765764288;422;"Spinat";0.00556846092482547;422;"Spinat";0.00539284089380539;420;"Salat (friland)";0.0097768596150324;450;"Grøntsager, blandinger";0.00621202368022024;406;"Grønkål";0.00361199581103113;400;"Asieagurker";0.0303915234838593;421;"Savoykål, spidskål";0.00299161859438103;153;"Kartofler, andre";0.000299465938717169;404;"Broccoli";0.00336488012871884;511;"Græskar";0.00945437131524925;407;"Gulerod";0.00175705303186874;450;"Grøntsager, blandinger";0.0130353240578105;417;"Rødbede";0.00687137562035963;120;"Kløverfrø";0.00201041979064215;281;"Kålroer";0.00552244622970577;411;"Løg";0.00976068069887221;404;"Broccoli";0.00284953118706054;403;"Blomkål";0.000450359640294169;417;"Rødbede";0.00605933641059376;411;"Løg";6.57346800949409e-05;430;"Bladpersille";0.00710468699233252;534;"Hyben";0.000409419713653002;152;"Kartofler, spise-";-1.65295645657206e-05;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";3.6299298624999e-06;514;"Solbær";9.65064876926087e-05;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";7.84156657349674e-05;172;"Lucernegræs, over 25% græs til slæt inkl. eget foder";1.94832038727703e-05;401;"Asparges";0.00030417847758893;532;"Anden buskfrugt";0.000338573149156832;261;"Kløvergræs, over 50% kløver (omdrift)";5.50336351889212e-05;251;"Permanent græs, lavt udbytte";-1.20545956103943e-05;513;"Jordbær";0.00205212072842628;400;"Asieagurker";0.000106627350325802;16;"Vintertriticale";1.72930139836311e-05;216;"Silomajs";-5.35087921861475e-05;NA;NA;NA;10;"Vinterbyg";-3.20431095884698e-06
"46";162;"Blanding, andre industriafgr.";0.0418687683324551;412;"Pastinak";0.000592514192795498;518;"Hindbær";0.000315681108349372;402;"Bladselleri";0.00166948585594584;410;"Knoldselleri";0.00537016359562553;511;"Græskar";0.00523024227864029;408;"Hvidkål";0.00929460309829711;403;"Blomkål";0.00568475135816982;405;"Courgette, squash";0.0030916851936443;418;"Rødkål";0.0258385123236539;412;"Pastinak";0.00285737750817378;411;"Løg";0.00029258853048615;411;"Løg";0.002589132943567;421;"Savoykål, spidskål";0.00800069775370513;173;"Kløver til slæt";0.00166468138710179;403;"Blomkål";0.012783869293749;423;"Sukkermajs";0.00675007654223615;429;"Jordskokker, konsum";0.00131048956468361;520;"Surkirsebær uden undervækst af græs";0.00526814704743265;180;"Gul sennep";0.00961420257870145;413;"Rodpersille";0.00207064402825248;511;"Græskar";0.000344948553638278;418;"Rødkål";0.00561538075661688;407;"Gulerod";5.37301002308816e-05;421;"Savoykål, spidskål";0.00669788392634694;423;"Sukkermajs";0.000360369190027328;401;"Asparges";-1.93445760117489e-05;152;"Kartofler, spise-";-8.45889289341332e-06;450;"Grøntsager, blandinger";7.44814561127466e-05;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";7.76596447848088e-05;532;"Anden buskfrugt";-0.000130628201086687;400;"Asieagurker";0.000140007431870142;518;"Hindbær";0.000332966568216322;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";2.63005849445528e-05;22;"Vinterraps";-1.23860335985337e-05;900;"Øvrige afgrøder";0.0019511139990594;310;"Brak, sommerslåning";1.38280522163468e-05;411;"Løg";1.05103622410074e-05;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-5.45044433148165e-05;NA;NA;NA;11;"Vinterhvede";-4.03851286597262e-06
"103";412;"Pastinak";0.0407899348516262;450;"Grøntsager, blandinger";0.000492625676648299;152;"Kartofler, spise-";0.000254175063981945;411;"Løg";0.00165292348122208;413;"Rodpersille";0.00523532644523982;432;"Krydderurter (undtagen persille og purløg)";0.00433367532394859;403;"Blomkål";0.0062450887019536;420;"Salat (friland)";0.00486043179805899;173;"Kløver til slæt";0.00308607004133354;410;"Knoldselleri";0.0248101971417094;418;"Rødkål";0.00269017059925855;450;"Grøntsager, blandinger";0.000253953369375393;417;"Rødbede";0.00203834618522033;405;"Courgette, squash";0.00712225853285809;415;"Porre";0.00161909828191526;410;"Knoldselleri";0.00952249089106866;418;"Rødkål";0.00597966062589919;173;"Kløver til slæt";0.00064236903381016;410;"Knoldselleri";0.0051292589327036;6;"Vårhvede, brødhvede";0.00828582656941563;417;"Rødbede";0.00191522344714798;181;"Anden oliefrøart";0.000186837064923515;404;"Broccoli";0.00497245412306413;120;"Kløverfrø";4.52557112994176e-05;921;"Bar jord";0.00577875759299988;547;"Planteskolekulturer, stauder";0.000132237081606667;2;"Vårhvede";-4.85046464529491e-05;1;"Vårbyg";-1.08016845668896e-05;424;"Ærter, konsum";5.71210496237423e-05;513;"Jordbær";6.16917371132082e-05;514;"Solbær";-0.000147206523191053;513;"Jordbær";5.48288672599021e-05;527;"Hassel";0.000283584082076152;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";1.28739998074585e-05;1;"Vårbyg";-1.27106825399544e-05;493;"Surbær ";0.00147565896966543;257;"Permanent græs, uden kløver";3.48878702243507e-06;450;"Grøntsager, blandinger";-2.98402883591676e-06;252;"Permanent græs, normalt udbytte";-5.47298961218042e-05;NA;NA;NA;NA;NA;NA
"91";400;"Asieagurker";0.0401016853378249;411;"Løg";0.000483741682544943;256;"Permanent kløvergræs, over 50% kløver/lucerne";0.000198073755780547;407;"Gulerod";0.0016063368903443;281;"Kålroer";0.00471866710133939;415;"Porre";0.00333541224084202;56;"Vårtriticale";0.00584118418810266;417;"Rødbede";0.00401779297663622;411;"Løg";0.00307154341197236;434;"Grøntsager, andre (friland)";0.02251393982007;415;"Porre";0.00196016722683569;15;"Vinterhybridrug";0.00022318465652361;512;"Rabarber";0.00197765934584528;408;"Hvidkål";0.00657295331061646;422;"Spinat";0.00157733688301954;415;"Porre";0.00786172520513933;511;"Græskar";0.00407477602626377;418;"Rødkål";0.000492375395258882;401;"Asparges";0.00440146735855778;431;"Purløg";0.00809037501916369;407;"Gulerod";0.00137557463184735;407;"Gulerod";0.000106214297380713;408;"Hvidkål";0.00476486677099999;420;"Salat (friland)";1.41830557176585e-05;410;"Knoldselleri";0.00536941386960781;103;"Rajgræsfrø, ital.";-8.49277859419265e-05;529;"Pærer";-5.64440200984607e-05;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-1.09603996755893e-05;529;"Pærer";2.96212721701644e-05;528;"Æbler";3.76771428261519e-06;515;"Ribs";-0.000203972668375421;262;"Lucernegræs, over 50% lucerne (omdrift)";4.65433197753278e-05;529;"Pærer";0.000182610553726919;14;"Vinterrug";1.13082461731103e-05;NA;NA;NA;520;"Surkirsebær uden undervækst af græs";0.00124135036275414;424;"Ærter, konsum";6.4453237335632e-07;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-5.80045033572375e-06;1;"Vårbyg";-5.48203656966303e-05;NA;NA;NA;NA;NA;NA
"116";431;"Purløg";0.0387290210901438;434;"Grøntsager, andre (friland)";0.000346192094582275;410;"Knoldselleri";0.000148149232807237;412;"Pastinak";0.00155958113011909;406;"Grønkål";0.00354547979566906;408;"Hvidkål";0.00287445811920695;173;"Kløver til slæt";0.00491730022192422;402;"Bladselleri";0.00333313744520367;422;"Spinat";0.00291297915679134;173;"Kløver til slæt";0.0149325799343183;110;"Svingelfrø, stivbladet";0.00166170988483765;408;"Hvidkål";0.000196572698991219;422;"Spinat";0.00193019407971295;411;"Løg";0.0059673557409824;152;"Kartofler, spise-";0.0011596145682803;418;"Rødkål";0.0070526490413534;450;"Grøntsager, blandinger";0.00399296811890218;261;"Kløvergræs, over 50% kløver (omdrift)";0.000379545553826991;417;"Rødbede";0.00323061086446026;511;"Græskar";0.0080848922731127;430;"Bladpersille";0.00121964185907973;423;"Sukkermajs";9.87185971426735e-05;431;"Purløg";0.00446069015128412;3;"Vårhavre";9.73901456999124e-06;424;"Ærter, konsum";0.00529505423740408;450;"Grøntsager, blandinger";-0.000126005853046316;251;"Permanent græs, lavt udbytte";-7.86213483490705e-05;250;"Permanent græs, meget lavt udbytte";-1.22752540293441e-05;415;"Porre";2.6447708907081e-05;424;"Ærter, konsum";-7.27689142900173e-07;108;"Rødsvingelfrø";-0.000219898159704138;511;"Græskar";1.14462652850606e-05;2;"Vårhvede";8.65742970297565e-05;3;"Vårhavre";6.47430423425593e-06;NA;NA;NA;516;"Stikkelsbær";0.00113252184255749;515;"Ribs";-6.83316211617963e-05;252;"Permanent græs, normalt udbytte";-1.30058531995283e-05;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";-5.48489623536319e-05;NA;NA;NA;NA;NA;NA
"25";54;"Bælgsæd blanding";0.0379862773902216;650;"Chrysanthemum Garland, frø";0.000345235650298575;522;"Blomme uden undervækst af græs";0.000100218828887699;24;"Solsikke";0.00141405280037066;450;"Grøntsager, blandinger";0.002997727991687;421;"Savoykål, spidskål";0.00222211379992851;450;"Grøntsager, blandinger";0.00471904311677634;407;"Gulerod";0.00328307063884929;666;"Purløgsfrø";0.00225996626074566;423;"Sukkermajs";0.0134071411910901;410;"Knoldselleri";0.00159863893860394;401;"Asparges";0.000178205426605835;429;"Jordskokker, konsum";0.00182199870883551;52;"Quinoa";0.00431081739044795;513;"Jordbær";0.00114645012533432;413;"Rodpersille";0.00373615311926885;402;"Bladselleri";0.00373015743417062;30;"Ærter";0.000197728777086761;411;"Løg";0.00315006306338747;424;"Ærter, konsum";0.00772561904384228;434;"Grøntsager, andre (friland)";0.000870466801548115;417;"Rødbede";9.56973299047334e-05;532;"Anden buskfrugt";0.00390082070171707;152;"Kartofler, spise-";7.35296869739984e-06;669;"Andet havefrø";0.00510494734693304;30;"Ærter";-0.000197646615692009;308;"MFO-brak, sommerslåning";-8.14764272579727e-05;11;"Vinterhvede";-1.25970757583656e-05;417;"Rødbede";1.92074896643335e-05;500;"Buske og træer Planteskoleplanter";-2.0165657349905e-06;310;"Brak, sommerslåning";-0.000241116830672248;255;"Permanent græs, under 50% kløver/lucerne";-4.19756058127416e-06;511;"Græskar";6.0281910696223e-05;31;"Hestebønner";-1.46259579351876e-06;NA;NA;NA;361;"Ikke støtteberettiget landbrugsareal";0.000919229711273112;152;"Kartofler, spise-";-8.53251842715043e-05;583;"Juletræer og pyntegrønt på landbrugsjord";-1.5685294459395e-05;263;"Græs uden kløvergræs (omdrift)";-5.50267148966824e-05;NA;NA;NA;NA;NA;NA
"115";430;"Bladpersille";0.0328520517229844;524;"Sødkirsebær uden undervækst af græs";0.000330095292812665;666;"Purløgsfrø";8.4554742590251e-05;424;"Ærter, konsum";0.00137529297220529;407;"Gulerod";0.00263717646674616;403;"Blomkål";0.00205336963330404;281;"Kålroer";0.00465371003953532;406;"Grønkål";0.00310582206475135;402;"Bladselleri";0.00200344997325529;405;"Courgette, squash";0.00936057494655923;450;"Grøntsager, blandinger";0.00159386173726811;2;"Vårhvede";0.00011305082491488;407;"Gulerod";0.00174332085875483;24;"Solsikke";0.00393523422711997;429;"Jordskokker, konsum";0.000822411907699116;407;"Gulerod";0.00219309398192122;173;"Kløver til slæt";0.00170580983397453;101;"Rajgræsfrø, alm.";0.000180426363977254;513;"Jordbær";0.00284747200592409;422;"Spinat";0.0066948658451278;282;"Fodermarvkål";0.000838793814629741;410;"Knoldselleri";8.47323328858962e-05;416;"Rosenkål";0.00363272684860571;423;"Sukkermajs";5.41057496141206e-06;406;"Grønkål";0.00456890905640289;513;"Jordbær";-0.000235194918283946;10;"Vinterbyg";-8.56123068782583e-05;3;"Vårhavre";-1.30550709965809e-05;520;"Surkirsebær uden undervækst af græs";1.71504422597465e-05;261;"Kløvergræs, over 50% kløver (omdrift)";-9.81677464663764e-06;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";-0.000241533917657874;450;"Grøntsager, blandinger";-5.60222175973031e-06;513;"Jordbær";4.71997237602427e-05;252;"Permanent græs, normalt udbytte";-4.4587441777917e-06;NA;NA;NA;182;"Blanding af oliearter";0.000889625694985425;30;"Ærter";-8.67391255026897e-05;250;"Permanent græs, meget lavt udbytte";-1.64584694938423e-05;10;"Vinterbyg";-5.51019986528665e-05;NA;NA;NA;NA;NA;NA
"99";408;"Hvidkål";0.030869575310333;408;"Hvidkål";0.000327573109454413;180;"Gul sennep";7.12221493102207e-05;513;"Jordbær";0.00124787061624522;412;"Pastinak";0.0021884592495644;423;"Sukkermajs";0.0020150261125006;42;"Hamp";0.00445176737483628;513;"Jordbær";0.00310420834653958;281;"Kålroer";0.00131945501383924;415;"Porre";0.00870647385310919;152;"Kartofler, spise-";0.000974589975260986;14;"Vinterrug";0.000101988369010375;516;"Stikkelsbær";0.00169154182229248;404;"Broccoli";0.00387374308535947;2;"Vårhvede";0.000658072354439344;222;"Vinterrug, helsæd";0.00202504143727814;412;"Pastinak";0.00165819718775319;106;"Hundegræsfrø";0.000157897106551293;450;"Grøntsager, blandinger";0.00280156942137457;107;"Engsvingelfrø";0.00610164211407511;487;"Skovlandbrug";0.000726601920391188;411;"Løg";5.47413781046212e-05;52;"Quinoa";0.00358723298279169;250;"Permanent græs, meget lavt udbytte";-4.21080658340946e-06;418;"Rødkål";0.00416001723427746;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";-0.000264758282119531;250;"Permanent græs, meget lavt udbytte";-8.62330770707814e-05;263;"Græs uden kløvergræs (omdrift)";-1.36086737249401e-05;152;"Kartofler, spise-";1.57422297225556e-05;583;"Juletræer og pyntegrønt på landbrugsjord";-1.21979469448776e-05;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";-0.000296414755189633;152;"Kartofler, spise-";-6.27818020988652e-06;401;"Asparges";3.16349860505275e-05;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";-5.0208767689773e-06;NA;NA;NA;450;"Grøntsager, blandinger";0.000560659576457094;325;"MFO-Blomsterbrak";-9.407943536525e-05;251;"Permanent græs, lavt udbytte";-1.91634764488358e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"82";281;"Kålroer";0.0308090362123267;422;"Spinat";0.000306363833456473;181;"Anden oliefrøart";6.36991544712427e-05;104;"Rajgræsfrø, ital. 1. år efterårsudlagt";0.00106427460918489;109;"Rajsvingelfrø";0.00209325446501997;412;"Pastinak";0.0017688325640324;544;"Snitblomster og snitgrønt";0.00400155531424197;411;"Løg";0.00285236503705311;652;"Kinesisk kålfrø";0.00110619843310608;407;"Gulerod";0.00646465288079961;2;"Vårhvede";0.000405596237381791;101;"Rajgræsfrø, alm.";7.3000691661069e-05;412;"Pastinak";0.00123613841279498;431;"Purløg";0.00325055812356307;408;"Hvidkål";0.000634359446513982;173;"Kløver til slæt";0.00179729774927773;281;"Kålroer";0.00158489858414993;102;"Rajgræsfrø, alm. 1. år, efterårsudlagt";0.000128272786437418;424;"Ærter, konsum";0.00253758725934988;111;"Svingelfrø, strand-";0.00587754051041392;415;"Porre";0.000711565218993526;7;"Korn + bælgsæd under 50% bælgsæd";5.47282115615482e-05;448;"Medicinpl., en- og toårige";0.00322130769031075;424;"Ærter, konsum";-1.1029213363299e-05;411;"Løg";0.00412493590987802;401;"Asparges";-0.000294343757082569;263;"Græs uden kløvergræs (omdrift)";-8.72707662841308e-05;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-1.38668975117966e-05;407;"Gulerod";1.15199172063015e-05;4;"Blanding af vårsåede arter";-1.63688580393875e-05;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";-0.000300400339509426;310;"Brak, sommerslåning";-1.44585128565104e-05;534;"Hyben";2.49572270562834e-05;216;"Silomajs";-6.6822151537538e-06;NA;NA;NA;423;"Sukkermajs";0.000340069455778166;411;"Løg";-9.88382389463977e-05;513;"Jordbær";-1.99722471985856e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"53";182;"Blanding af oliearter";0.0258606266831275;513;"Jordbær";0.000267888110275617;424;"Ærter, konsum";5.31208982103745e-05;497;"Planteskolekulturer, vedplanter, til videresalg";0.00102616419423391;150;"Kartofler, lægge- (egen opformering)";0.00092792293233273;666;"Purløgsfrø";0.00163310894677024;24;"Solsikke";0.00392188765116288;547;"Planteskolekulturer, stauder";0.00217710801669979;152;"Kartofler, spise-";0.000894456981076182;424;"Ærter, konsum";0.00550521430822038;153;"Kartofler, andre";0.00033745241363512;13;"Vinterhvede, brødhvede";4.14011096100557e-05;172;"Lucernegræs, over 25% græs til slæt inkl. eget foder";0.00113296275713376;400;"Asieagurker";0.00311580911332981;450;"Grøntsager, blandinger";0.000547446649907185;153;"Kartofler, andre";0.00157400977515926;407;"Gulerod";0.00120605732861332;2;"Vårhvede";0.000102873915558588;541;"Agurker";0.00208491694802065;500;"Buske og træer Planteskoleplanter";0.00483972513581646;270;"Græs til udegrise, omdrift";0.000608183974175235;152;"Kartofler, spise-";2.23035494825897e-05;422;"Spinat";0.00270223178737689;2;"Vårhvede";-1.13391873033794e-05;417;"Rødbede";0.00361834134225718;214;"Korn og bælgsæd, helsæd, under 50% bælgsæd";-0.000306187826448588;1;"Vårbyg";-9.00129247120054e-05;22;"Vinterraps";-1.44995733124029e-05;310;"Brak, sommerslåning";4.15959287604534e-06;255;"Permanent græs, under 50% kløver/lucerne";-1.96186942644334e-05;1;"Vårbyg";-0.000312619359647988;583;"Juletræer og pyntegrønt på landbrugsjord";-1.78566242027956e-05;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";1.57063300694579e-05;310;"Brak, sommerslåning";-7.29344192546719e-06;NA;NA;NA;530;"Vindrue";0.000194442239578251;17;"Blanding af efterårssåede arter";-9.88524217976768e-05;255;"Permanent græs, under 50% kløver/lucerne";-2.02434393451441e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"96";405;"Courgette, squash";0.0225999535794923;415;"Porre";0.000167734542738497;500;"Buske og træer Planteskoleplanter";1.27062417355342e-05;450;"Grøntsager, blandinger";0.000791270667835622;151;"Kartofler, stivelses-";0.000792146567191242;404;"Broccoli";0.00143927983565601;14;"Vinterrug";0.00376098676436699;413;"Rodpersille";0.00203190334590978;423;"Sukkermajs";0.000744182106392846;450;"Grøntsager, blandinger";0.00549243573868953;15;"Vinterhybridrug";0.000285044016467564;216;"Silomajs";2.09404611509722e-05;423;"Sukkermajs";0.00104056939871332;450;"Grøntsager, blandinger";0.0030106236337193;497;"Planteskolekulturer, vedplanter, til videresalg";0.000488982927872271;149;"Kartofler, lægge- (certificerede)";0.00135193278505217;513;"Jordbær";0.00116735345104669;404;"Broccoli";7.92311327073799e-05;24;"Solsikke";0.00186348394570354;430;"Bladpersille";0.00432601194023034;422;"Spinat";0.000583634821885746;14;"Vinterrug";3.28835233874243e-06;181;"Anden oliefrøart";0.00255137779077446;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-1.21130804738675e-05;324;"Blomsterbrak";0.00355198862919326;528;"Æbler";-0.000341911491587105;160;"Sukkerroer til fabrik";-9.13093846247056e-05;308;"MFO-brak, sommerslåning";-1.58256439613605e-05;528;"Æbler";4.12329911958437e-06;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";-2.07330761233791e-05;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-0.00031279393061873;2;"Vårhvede";-2.23849918610539e-05;6;"Vårhvede, brødhvede";5.93026996468198e-06;251;"Permanent græs, lavt udbytte";-7.47986011852014e-06;NA;NA;NA;431;"Purløg";-4.31209072634185e-05;514;"Solbær";-0.000100851030581345;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";-2.55634967564436e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"117";432;"Krydderurter (undtagen persille og purløg)";0.0208339883108099;152;"Kartofler, spise-";0.000146523547264496;403;"Blomkål";-2.54142763039123e-06;408;"Hvidkål";0.000532554330226982;409;"Kinakål";0.000786021536199592;417;"Rødbede";0.00134195477135542;235;"Blanding af vinterkorn, grønkorn";0.00336692886810496;500;"Buske og træer Planteskoleplanter";0.00199054869364993;17;"Blanding af efterårssåede arter";0.000642582565002532;162;"Blanding, andre industriafgr.";0.00477021925091217;101;"Rajgræsfrø, alm.";0.000213084437342598;404;"Broccoli";2.86923233740975e-06;418;"Rødkål";0.000786372361074738;429;"Jordskokker, konsum";0.00284006074252592;14;"Vinterrug";0.000210342733257197;150;"Kartofler, lægge- (egen opformering)";0.00110663322492152;406;"Grønkål";0.00082800174592464;108;"Rødsvingelfrø";7.72076902867144e-05;420;"Salat (friland)";0.000840170761948675;518;"Hindbær";0.00423589770584142;24;"Solsikke";0.000473743139921574;2;"Vårhvede";-2.1786175643653e-06;450;"Grøntsager, blandinger";0.00247648991619138;5;"Majs til modenhed";-1.32873345957739e-05;415;"Porre";0.0033127261058017;1;"Vårbyg";-0.000349932765280987;11;"Vinterhvede";-9.1877213203193e-05;NA;NA;NA;265;"Græs/kløvergræs slæt før vårsåede afgrøder";1.08169512077866e-07;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";-2.13372346831502e-05;21;"Vårraps";-0.000315121027251912;252;"Permanent græs, normalt udbytte";-2.37000694008128e-05;450;"Grøntsager, blandinger";2.94087845884456e-06;1;"Vårbyg";-7.66567680709264e-06;NA;NA;NA;497;"Planteskolekulturer, vedplanter, til videresalg";-0.000201338650377842;230;"Blanding af vårkorn, grønkorn";-0.000105065322105618;22;"Vinterraps";-2.56121237155089e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
